,company,title,source,time,url,label_x,score_x,label_y,score_y,label_z,score_z,zero_shot_label,zero_shot_score,Date,ticker,environmentScore,socialScore,governanceScore,Open,High,Low,Close,Adj Close,Volume
3798,Unilever,Unilever updates plastic goals,Recycling Today,May 2,https://news.google.com/read/CBMiogFBVV95cUxOai1ULXVhQjZSekdyUGxiRkJ3Q2V4RDVlVE8ySzVBR2VNQWxGRVpVejNYT1VlMVdlYnpQQkpfWGlUUW9JNDVHUXZQSkxlbHg0a01EOG1vV3hIVVE4WE1WejVRank2ZXF4WXp5MzVJb1F3SW0tWnlfblo4U25zMndVYlMtZGhRR3RmU0oxSUFRMWhra2dhY0xBalpzSVpZQ2U4Vmc?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.995391607284546,neutral,0.9998584985733032,Neutral,0.9820188283920288,environment,0.3736632168292999,2024-05-02,ULVR.L,7.2,10.3,7.1,52.029999,52.209999,51.919998,52.02,51.584591,2850900.0
3799,Unilever,How sunshine drives sales and powers our ice cream business,Unilever,Jun 10,https://news.google.com/read/CBMiqwFBVV95cUxPbWNYekY3dUZqVXZTejFLQWhGZ01tWUZyN01LTmZIelIwalNXZGxsYkd3SmpjNXNwTXZkd1ZZWXNqSnk5WHVvVnhodkpNeTZqU2V1Q0s2a1BjUlRMRjl2QkVNWU9NRW1TTnlLdG9raTUtSkkwcjRCMDJoT0szN1lidEkydzJJcm1MaEIxSENsODFKd0Q2YXRwRlJ1UGo0ZkM2SzB0UTlld2duX28?hl=en-US&gl=US&ceid=US%3Aen,POSITIVE,0.9998571872711182,neutral,0.516979455947876,Neutral,0.9523340463638306,social,0.5124109387397766,2024-06-10,ULVR.L,7.2,10.3,7.1,55.66,55.689999,55.34,55.59,55.59,1839500.0
3800,Unilever,‘The same indulgent taste’: Unilever expands into animal-free dairy with Breyers Lactose-Free Chocolate ice cream,DairyReporter.com,Mar 5,https://news.google.com/read/CBMirgFBVV95cUxOYzE4VWtOTnQyQjRONTJ3TXppWlpVMnBkNXFIS3FZcXVqdXk1R1JRb01XUFphdGlJbVJ4bTJaVWR0Z0JEOHM3em41OEJEOF9vd1M0MnBmZnZqaWJaRmFrc2hkN0x4MEFWR0R2QnhuVjJNd2F5UFQ2bjVXSHFBY2NQTF9WUFU2UUFkMllJZ09OanFZR1dZc1F0bG5fa1VhN0FNZGtrME5HWEhLQm96Z2c?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.8616684079170227,neutral,0.6701246500015259,Neutral,0.7815732955932617,social,0.5743674039840698,2024-03-05,ULVR.L,7.2,10.3,7.1,49.150002,49.299999,49.0,49.040001,48.629536,1429000.0
3801,UnitedHealth,UnitedHealth says advanced over $2 bln in payments to providers,Reuters,Mar 19,https://news.google.com/read/CBMixwFBVV95cUxObkRucHd4UDJLODJVeVJ6RWlMdkczVXNUeGhpRHVHSzVpWWhmVV9qRGNzbkQyOElMdW5EQVNtR0xIbC0tMkpKbGRRSUJ0NmhtT3hlWkNuYm1PcS01SkZpWVhINDNBSGhQMlRQU3ZvN3AyZmFYWVJiSVZlZFFEalliRDhYMnhiUV9TVEtVZS1YQWphTF9uUzVZWVIyMG1HcDNLUzMxdjczNnBSQlYwZkxmaEp0ODBLOWhJdzVGck5JalhxSXZvVUdV?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9951305389404296,positive,0.999677300453186,Positive,0.8536236882209778,social,0.4105510413646698,2024-03-19,UNH,0.03,9.67,5.59,489.670013,493.440002,487.790009,493.320007,491.236053,2511700.0
3803,UnitedHealth,Cyberattack costs hit UnitedHealth in 1Q that still turns out better than expected,The Associated Press,Apr 16,https://news.google.com/read/CBMiqAFBVV95cUxPY25MMGdNZncxVnpjalI2QXdtaWo1a2ZvUmtjUnh5SjdMczM5Z1RXYXRSUHNVUmNZd0oydTFsVXM1ZXlwY2Rrd08wU2ZBVncyNmVaVzRCSTRHQ1EtNS1IYUZ2VV9LRVh2LVZQZm05eTVvTU0tQU9HZ1BfcnJNSVVTQmM0Nk41TVJhMnU2Q0ttcWdIVk1aNzdwQUJoSmpLb0Z6SlpYd1JQVHk?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9480537176132202,positive,0.9996055960655212,Positive,0.4381540417671203,government,0.4457406997680664,2024-04-16,UNH,0.03,9.67,5.59,476.769989,479.75,465.600006,468.890015,466.909241,11816500.0
3804,UnitedHealth,UnitedHealth Group projects cyberattack costs to top $2.3B,Axios,Jul 16,https://news.google.com/read/CBMijwFBVV95cUxQTGQwY3FfVzFqUDBuQ3JUc1AyUW1KR1NId0JCemkzSHRuSTNySmpWdWY2eE5RSkdaUXBST1VyT3VTNDJEekJLeXdxWmNsUmZuTXZqTlhVb1BvOGVCaUUycFhSUm83cnkxNGp6NTFjRkZDNEFEU3Q5b1BlR1B1VXJRSWl1U1RZWWhxZktXbEJIcw?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9976782202720642,negative,0.8536638617515564,Neutral,0.7938333749771118,government,0.5815654993057251,2024-07-16,UNH,0.03,9.67,5.59,533.900024,549.919983,527.130005,548.869995,548.869995,11062000.0
3805,UnitedHealth,Chairs Rodgers and Griffith Announce UnitedHealth CEO to Testify at Oversight Hearing on Change Healthcare Attack,Energy and Commerce Committee,Apr 19,https://news.google.com/read/CBMi6AFBVV95cUxNWERaLXg3N0F1VUl5UDU1c0Q2NWZXdFV3eVBGcXBuZ2phZGdzS2Q4d3JGMjA4SHRBbXVSRWRjOTltUHpRU0o1aDFRMGpsZktxV3ZfcndSY21kMm9JNW5aZ05UeTNQMHU5R2pxY3dScGtzSUhsQW1sY3g3Z0FwQ1NYNEZTWmNlUGxVS0RWVXRGS2w3bFpJa0JHMGpkQlN0MGhLQnROZEhTbUVncTFzNmZ1US1RRmlpSi05QXBLX29vWnZUdU1nUFN4VWhOWnd5TlVvMFhkMGlfeDQxQ3dURkV4MG9qYWtZRVJE?hl=en-US&gl=US&ceid=US%3Aen,POSITIVE,0.914928674697876,neutral,0.9998352527618408,Neutral,0.9845554232597352,government,0.5748271346092224,2024-04-19,UNH,0.03,9.67,5.59,497.0,507.299988,495.559998,501.130005,499.013062,6616000.0
3806,UnitedHealth,UnitedHealth argues algorithm lawsuit should be dismissed because patients didn’t spend years appealing denials,STAT,May 22,https://news.google.com/read/CBMinwFBVV95cUxNWGw5bUhnNzZ5a1lJVVQ4dU5oWm96SUwxVHVsbjg1TFlEQTBwQVhwUnN3STIzY3NDMmRHMkdPS3FTREdZQjhnZm5OaHB5MUc2Z0N5VFU1SEhMYjFLYmNPbFRQTFdGaEFXZmh6MFd3bXN3THNCd184ZldCQ1BxY2xoRnZ3VDN3cTVpeDFaNm05d2tXU3BTd2RmNHBFWXdjSW8?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9963390827178956,neutral,0.997810423374176,Neutral,0.5314255356788635,social,0.3669363558292389,2024-05-22,UNH,0.03,9.67,5.59,522.820007,526.280029,520.650024,521.349976,519.147583,2299100.0
3807,UnitedHealth,"UnitedHealth grew very big. Now, some lawmakers want to chop it down.",The Washington Post,Apr 30,https://news.google.com/read/CBMilAFBVV95cUxQREstb1FVSVprRGlkc0o1azBnT2dYRGl6NzgyTDZrdEVNTjRzNnp0UnViSTFsSi1tSzUtbUlsLUQ1aHpYd0lLV1VIYmh1Ri1ZNmNHcVdzdlllQmdHR0R3RV9aVU94RlJ1a1c4VjY2OFNJbUlZOHhpeEpLb1pKdzFjTzdpVDctal82UllzMDlHbkdGdXcz?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9991814494132996,positive,0.7223501205444336,Neutral,0.7408654689788818,government,0.7399097681045532,2024-04-30,UNH,0.03,9.67,5.59,488.959991,489.709991,482.589996,483.700012,481.656677,3367500.0
3808,UnitedHealth,UnitedHealth Group Profits Hit $22 Billion In 2023,Forbes,Jan 12,https://news.google.com/read/CBMipAFBVV95cUxOZGJmQ2hWaFlkeDdoUHN6N3V5dVJaWFlqR0ZVVzBOSS0xNTFKWU53SVJHVFV1ZjE1S1VSOE9fYVdjT2JSWFBLUXppYW5EaEdCSlMwZENiWGFjTnFDaU9aMWcxTGl2T19QWDlVQlA1Y3FXcjRSWFgwbGZiTU55RURSLWc0RkI1Z0JPTjdib3hSSmZHbVRSTi1ta1lzaFFrOU50UWNXTQ?hl=en-US&gl=US&ceid=US%3Aen,POSITIVE,0.8694010972976685,positive,0.9964379072189332,Neutral,0.8143923282623291,social,0.446144551038742,2024-01-12,UNH,0.03,9.67,5.59,518.859985,528.47998,513.130005,521.51001,517.267822,6325800.0
3809,UnitedHealth,UnitedHealth reports highest medical costs since COVID-19 pandemic’s start,Healthcare Dive,Jan 12,https://news.google.com/read/CBMikwFBVV95cUxQSkVpdktGUFFJSXNjUURQV3I0Wk5aMzJDRkpHUU8taUlGTEFQWFZUZ1J1aTRTUGVmb3QzbGpnVTRvVm82ZllHOXZQaTlfNVQ0S1N0SjVFZjJoTVhLQzM1MTZESzVXSzJ1UTUzYmRLQkNnZlhDUTlwRElzTU1lRmlrVXlKSkpaQ0k1TzJhVWExMnA3Wkk?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9912508726119996,negative,0.9977419376373292,Negative,0.9151089787483216,government,0.3593142032623291,2024-01-12,UNH,0.03,9.67,5.59,518.859985,528.47998,513.130005,521.51001,517.267822,6325800.0
3810,UnitedHealth,UnitedHealth Group’s Optum eliminates virtual care service,TechTarget,Apr 26,https://news.google.com/read/CBMiuAFBVV95cUxPS1hOMWJqVk5MMjRjdWpuRnhYeDhZLThoSjkzSDVMVkZqc2NGdTNHRmgwdFdfY09fQVdVVXRYSnBXd1BvVE5pdUI4a09SVmp6ZnlJUFJPY2t3d2tIWGJvSVZRaTd1Q1Ztbno5X2NQWXVqMHVITDlqY05oakV0aHBsb1U2N1lhUG8xN1JLdEs4bVhxT1Q2LWpfVGZWMXh3dGlkN3lsOWhaZkVzbTlIUGxEZ0dUdmRrMjE00gHAAUFVX3lxTFBOcEVvU29MSXNXdFFDcW5PYW93Y00xelptVHdfZmIwTmFELVl0TF9OVDFfVGpqN0k3THVqczI5SUNDRDRBOFVHY0RjZlVpblBUZ1JpNnU5bGg3bHhJaHFFMzA3RnJlSlVtTnNWMFZVVGU2S2o1bnp2QUlUcEt0UERmbE5Sa3VmNXY3QVROa3lhZ2Z2Wl9IYTBzQkhYVTdQOUMwZTZkZ1QwakZvemJ3VW5ycHdYZXRoNy1RUUhiSVVfNw?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9923804998397828,neutral,0.97996187210083,Neutral,0.7339845895767212,government,0.408312052488327,2024-04-26,UNH,0.03,9.67,5.59,492.0,497.230011,491.399994,495.350006,493.257477,2727000.0
3811,UnitedHealth,UnitedHealth expects bigger hit to profit from tech unit hack,Reuters,Jul 16,https://news.google.com/read/CBMiuAFBVV95cUxPYlRUVmcyYkRpaHZVSWUwSUtWRUJibTFEZC1SS1hBaUN2SVU4T2VuRkRMU2tFRFFMcnpZbnluNThieG5ONnlVS215cllHR1UxZFM3cmlTQ203TG9tUEFRMzhibGtYelB5VHY0RVpoNnp4SU1pX2VzTXp0d3IxODJpOXNhNkRzRWtwZU05WmFCaDJrOFNQZXliVDNvYjlpOFhFZlRERUluTGVNLXdhdnVMSXdsLUd1UW12?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9983533620834352,negative,0.8244717121124268,Negative,0.9184656739234924,government,0.5337322354316711,2024-07-16,UNH,0.03,9.67,5.59,533.900024,549.919983,527.130005,548.869995,548.869995,11062000.0
3812,UnitedHealth,Bipartisan E&C Committee Leaders Seek Answers from UnitedHealth Group on Change Healthcare Cyberattack,Energy and Commerce Committee,Apr 15,https://news.google.com/read/CBMi3wFBVV95cUxOVVMzcUdmS2RNUjcxMjZsYnlnNDE4ay1SMUZKcFhaUU1oX1hraTdyREJxVmNXaURDcV9JWXZFRXRFcXl1amR4eVhDOHFETFlCVDBObmU0dnJqejJOQWd1NEFydDk4c1FOTXViS3EyVl9ja1VXRFZhR2N5blRYRTg4N2V4NkpPVWxBZXg0cDN3RFc2TTFlRXVnY3NvallTWUJSb2F3dUtBOTBtMWJtMmswLUNnMldxRFpqUldBZUthZ3UwZVJ4bzJSWktHWWNKeFpEQXRQMTR6X0pZa1B5T2NJ?hl=en-US&gl=US&ceid=US%3Aen,POSITIVE,0.5996125936508179,neutral,0.9996993541717528,Neutral,0.9721148014068604,government,0.6983699798583984,2024-04-15,UNH,0.03,9.67,5.59,442.0,448.350006,441.98999,445.630005,443.747498,5376800.0
3813,UnitedHealth,UnitedHealth Group Reports First Quarter 2024 Results,UnitedHealth Group,Apr 16,https://news.google.com/read/CBMingFBVV95cUxQdl9raE9pQXQ2Rk5ST0IxX3hGX0RUWXp2T3l5SVJCZVc4ekRQNlJmQ2hKMHFHcUpCLW40Z0p4VW9fZ1hSS0R5RlNGSThvTXlqNGhBMU5zYktJc2plX3NkZ19oZ3FnWWJTS0QxbVUydzVCeGh1YTZXM2J0UDRKbm42QTJXTVhTQmR5SVdyU0NKUDhPNmdXeF9uRmtQWWtuQQ?hl=en-US&gl=US&ceid=US%3Aen,POSITIVE,0.9866163730621338,neutral,0.999882698059082,Neutral,0.9831383228302002,social,0.3926169872283935,2024-04-16,UNH,0.03,9.67,5.59,476.769989,479.75,465.600006,468.890015,466.909241,11816500.0
3814,UnitedHealth,UnitedHealth ghosts Congress on Change cyberattack — for now,STAT,Apr 22,https://news.google.com/read/CBMiggFBVV95cUxPZGM4TVNjOHl0V0QwbDh1VnJndHpZR0g4VkE5b2RuYVJfeWtIenVSeG9KXzN2Ql9MN3RUWDRkUUt4YUtHaWhVZlFGa3ZPbzltUG41NFFmcUZxQXlRbUdaOXBteDliSGVRZnlSSkRqVWExNDhONnhRT3dWa0VrRkRFNkJn?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9153331518173218,neutral,0.99969482421875,Neutral,0.970844268798828,government,0.6849178075790405,2024-04-22,UNH,0.03,9.67,5.59,497.779999,499.420013,490.640015,491.230011,489.154877,4697700.0
3815,UnitedHealth,UnitedHealth unit Change Healthcare's pharmacy network back online,Reuters,Mar 13,https://news.google.com/read/CBMi0AFBVV95cUxNVmtOdUNGTk1vS0NUaklRcHZsaFlNSlU2YUd4RkVMSlZ5cElhWUxVU2o3QnpxVWdOd0hjVVQ0SHNYMUJ6S1oyVnJZSFp0RFNKS3d4MFhIam5DMEx5bG1wMndMdElydXBIRS0zN19lNTR4WkFUV1QwUjVpOXhyb2lHYzBMZWxmZTM3SEt5dnAtWTJQZEJ2RFBSNFRtMmNVTklQallBSm40cEZTNFo4cDQtWHBpdlhtYXBHZW1kem5qMmU3NlBCWWlLZ3hnTm1qV3RF?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9940128922462464,neutral,0.9997596144676208,Neutral,0.9545926451683044,social,0.4249688386917114,2024-03-13,UNH,0.03,9.67,5.59,493.519989,496.0,485.329987,488.0,485.938507,3669000.0
3816,UnitedHealth,UnitedHealth hack looms over first-quarter earnings report,Reuters,Apr 15,https://news.google.com/read/CBMiygFBVV95cUxNNjQzZmlvcmh6Um9kS2RpeENrbmZRZ0t3akRIdWttaUVBbDRKQTRjY3VIM3RtY1ZMSThtcFdpMlEyRjk0SFlpeFJubjVoYU4yVG1fVkQxRkpZRGdvMDNQZk84dms0Sm9xbUJ4U3F3SXVBTjlnVFdUWVM2UTFyWVp6cjBXUkRzLWtLN0JzQ3FWNjMyNVVveDJrMy1qSVZUWlNRV0RFWURaekRtWkt5TVVMbUtVU0QwNHZtMzJBVjV0bXZRbGxIXzYxR2V3?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9996918439865112,negative,0.922038435935974,Negative,0.8642317056655884,government,0.616386890411377,2024-04-15,UNH,0.03,9.67,5.59,442.0,448.350006,441.98999,445.630005,443.747498,5376800.0
3817,UnitedHealth,UnitedHealth agrees to sell Brazil operations to Qualicorp founder,Reuters,"Dec 29, 2023",https://news.google.com/read/CBMisgFBVV95cUxPSDE4dXpqR2s3MVRlVlpfem1XWHNKWmZTQVA5RHhuSFRyR3N5SGdEVWtQdE9QNlppSXRvT3BnNW02Y1Y2Qm9aVFhXNU1aYm9KWmk1enREckszcjFDcURUVWc0d2xFQjVuaGdDd0YyNDUtcVpPdmdIYmJRcHNNTnhTWTdYVEsxeTFzZ0RUbkliOFZqVGd0WUlSR0k3MFVGaV9hSXNFVE1pTWVnVVdvWWdib1R3?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.940346896648407,positive,0.997539520263672,Neutral,0.9587302803993224,government,0.5304690003395081,2023-12-29,UNH,0.03,9.67,5.59,525.97998,528.23999,523.919983,526.469971,522.187439,2080100.0
3818,UnitedHealth,UnitedHealth hack takes toll on healthcare providers to the nation's poor,Reuters,Mar 20,https://news.google.com/read/CBMizwFBVV95cUxQN3EwREpHb0xyZlpqdUEtM0lOTTR5TlpXQ2dKVlUwMk81UEhRMUFyOE9laDhsNUVZa2NWNHhCX2xSRzZUaWJObzlnUGN6S3N3dlctQmNKUjRickRuT3ZKam1vRldrdjYwUHlVUURkXzZlT1BvTi10WmNuTWVPbVFRVW9FWWJlVnliNVJpWldTcVpVYTRUT2EyM0d4LVhtNXVQWE10aTdNVUlaQjhrNDJoUDEzLVFrUlB6WWR4OThGM3ZEX1djQmVpN2ZnRlR5WHM?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9988662004470824,negative,0.995863437652588,Negative,0.8582593202590942,social,0.6273320317268372,2024-03-20,UNH,0.03,9.67,5.59,492.470001,494.600006,489.440002,494.230011,492.142212,3548200.0
3819,UnitedHealth,White House summons UnitedHealth CEO as payment paralysis enters 3rd week,The Washington Post,Mar 12,https://news.google.com/read/CBMipwFBVV95cUxQQXJGQnlNVXBydW1GeU12NDZxM3dPSUtCQVVkcVo0LW1UV081UnhfMVVNcERCSTBoVjhpWVlxODNQUlpGbEVRdzFGV04yUHBtbi1MX29wQnB6X2lwbzk4MHJONVpBc2VJbWhuWWh3WFBYVUw5YjBfWDVuUEZlOXBpc1NzMloyTmhhTGdueFdUd0o3enFoUDcxOEdnbmkxcnFnYXZ6LWFxUQ?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9797653555870056,neutral,0.998920202255249,Negative,0.6867691874504089,government,0.7178023457527161,2024-03-12,UNH,0.03,9.67,5.59,488.130005,492.279999,487.350006,489.350006,487.282806,4153800.0
3820,UnitedHealth,UnitedHealth shares tumble after health care giant reports soaring medical costs in 4Q,The Associated Press,Jan 12,https://news.google.com/read/CBMijwFBVV95cUxNVWVtSVRTZFVjNWJxMmZhMFUtUzlkWkUyeEZ1TmZXV3gycGZKMi01WFllVFB6NlpwNU5TUlloSkRDTk1NdzZVTXJhR2N2cEJUWWg3SnlxUGs0RVhHNlh2NjVNUmR1SjgxMFp3SGRiUk45cEZiTnhtY3hjOXdCWnFpbFVtOF9HVngybTkxQ1lMWQ?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9935959577560424,negative,0.9986801743507384,Negative,0.9188284873962402,social,0.3600794672966003,2024-01-12,UNH,0.03,9.67,5.59,518.859985,528.47998,513.130005,521.51001,517.267822,6325800.0
3821,UnitedHealth,"Senators are right to scrutinize UnitedHealth, Minnesota’s most powerful company",Minnesota Reformer,May 2,https://news.google.com/read/CBMivAFBVV95cUxQYVdmbGdtLUx6a3FaS2Jkc3VmQ1JScFpLN1VKTHZKemVjQzFnV1pJOFBPWEozLVVWSU5hX3pDUlVDUG1lUVRyd0gtZzVyLVlFb19JS3ZrM0xxQVpvNGdHTXlxTElVS21fS3FvZG9mbTFrc25zQW1qaTQ2OHBDQkIyelBGUWdMcUszQnE2YXNBWXh3Y21leHFjTzZSaTJrRENCOFhRR0lCYVRhY2lXQU1HdjF5dHpaU3RyQ1JaVw?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9765444993972778,neutral,0.999830961227417,Neutral,0.9718393087387084,government,0.6136764883995056,2024-05-02,UNH,0.03,9.67,5.59,484.279999,493.690002,483.940002,492.970001,490.887512,3561400.0
3822,UnitedHealth,10% of US Physicians Work for or Under UnitedHealth. Is That a Problem?,Medscape,"Dec 14, 2023",https://news.google.com/read/CBMiowFBVV95cUxQVkFiTzFpRnJhUlR4NWJHZDRzUEZSaTZPZ2hlNUdvcUFtMFJKcHhkZTIxYUx6NGpiVFFEb0ZPOGhGbFB1QTU3WmdFMjJSUE0xWjVyRmpCM2R4NThDbnM1TnBsOXh4Rmd3a1VEWk5DcE15NndpZGtoeWp3WTZxUjZHNGdnWF9LYlpaZnJLMFItbmhEcW5Qa2pRVnNXYTZUN0xqY3Bz?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9949228167533876,neutral,0.9992365837097168,Neutral,0.8290117383003235,social,0.4207310974597931,2023-12-14,UNH,0.03,9.67,5.59,544.299988,544.919983,529.400024,534.23999,529.894226,5386800.0
3823,UnitedHealth,UnitedHealth unit Change faces issue processing some medical claims,Reuters,Apr 18,https://news.google.com/read/CBMi5AFBVV95cUxNWmZ3U3JsbTlHVDVJRDdsTWhUNXppUWNyV29UNE45dU5xeFd1bTd6QlBuYmxLdlk4WnUwNzU3LXhEbmNuU01pWGhDTG9DYWJSZndjZWNkdDVUWHFNU2Z5bHJ6M2RleXg3Y3dmYU5IMk5ZNVR1TEl1WWVzSWtCOS1yM1JSVXFTeU15THVmdW5IV1lTS1VmbGdZQk1Pd2dpbmloa0VnTjlMTENYdWRKeFJ4Z0Rwb2lPQzZETWRHNnpwTkJFc2xJQlhjUzAtUEtYZ0wyb0l2WXV6MTZPSW03bHFDWVhxRmw?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9920971393585204,neutral,0.9990531802177428,Neutral,0.7801628112792969,government,0.4224084913730621,2024-04-18,UNH,0.03,9.67,5.59,486.130005,502.0,485.970001,493.179993,491.096619,8880400.0
3824,UnitedHealth,UnitedHealth expects cyberattack-related impacts to top $2.3B,Fierce healthcare,Jul 16,https://news.google.com/read/CBMimgFBVV95cUxOTC1DeU9VVHhIRENkMlhXZlBiOUtSWHF3V2JKTkgzQUpfMzdZNk8tOFhDd2ZiZzhaOFlHM1d1ZGdRWTZMejlqcnhjajhTdktNLS1ZeGlaYlZRN01uN1FYcnVXWTA4Y0NwQTRidzF1TTA3TWVzTlRIazV4SGtDQ0hpSVBJbktZNXNCTkYtdHBOdjdBdmFaRU5tM0JR?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.997262477874756,positive,0.9937644004821776,Neutral,0.6652020812034607,government,0.5096158981323242,2024-07-16,UNH,0.03,9.67,5.59,533.900024,549.919983,527.130005,548.869995,548.869995,11062000.0
3825,UnitedHealth,UnitedHealth Group Affordable Housing Investments Eclipse $1 Billion,Forbes,May 15,https://news.google.com/read/CBMivAFBVV95cUxQNlFlS1pJVHhXREYzQlBsbUJUd0FQdEZBRW5qLXBHelBtazVjeGNMQmQwTWhyQlhCSTlZMEZuLTZrdG9WOWNBVDJLbXVIcGlxaEUwOVJ3N2tEeEtUVWVPTEkxQ3NDVmU1YzA4TUxtZVRQbUpUaG5QYTJsUzA4Z2F6WURZR0VCUElETk03YXI5aS0wYUluQ3JKYXlEYlFHcWNPdHZPcnYxRmpQMnlpa2VsMDEzWjFPTkFfQXA2dQ?hl=en-US&gl=US&ceid=US%3Aen,POSITIVE,0.957812249660492,neutral,0.9998308420181274,Neutral,0.9856027364730836,government,0.4901879429817199,2024-05-15,UNH,0.03,9.67,5.59,514.830017,522.590027,514.830017,517.549988,515.363647,2981200.0
3826,UnitedHealth,Doctors speak: Inside our meeting with UnitedHealth Group,Minnesota Reformer,Jul 15,https://news.google.com/read/CBMinwFBVV95cUxOMmpHbUs4X1lNVmN2Z0gzVkZvbjZSdDcxQUxzMENhUXJXRUNFTmpXd0RXRXlORVZpa2NvdzNBSGtpX2tKYXpmNmRId04xbVZ2T3RRZ0hXOE91N1pRWGVjLTJGbENTdHhOV3h3TmhudjZvcXI4NHBURmhGbTNRNFU0V3NLQ0NUTElxdm1ma0QwMFRseUNhNENkSVozNE5LQ3M?hl=en-US&gl=US&ceid=US%3Aen,POSITIVE,0.9879334568977356,neutral,0.999887228012085,Neutral,0.9855031967163086,social,0.7362012267112732,2024-07-15,UNH,0.03,9.67,5.59,524.23999,530.830017,513.799988,515.369995,515.369995,5128000.0
3827,UnitedHealth,"UnitedHealth, Amedisys agree to sell clinics to get merger across finish line",Healthcare Dive,Jul 2,https://news.google.com/read/CBMipgFBVV95cUxNdGl6alRHREdRSFZpMWFiSk9hQnhSempzZ2Y4UnBwa3F3SEFGSVBHY3R0RjJSNEMydkFUeGpuQ2g0cm9PR09yZW84WUVKM2VCTWpLaVNwbmtkamxvZjJoejBSRE1CdEFJQTNXQU9Bc1oyU0gwLVZ0b0FCM2EwcGFNWEcwWldpQTNUdkZrem5MWkFZc3VQR3docERSeFM0azI5VjJpOUhB?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.928884983062744,positive,0.9957758784294128,Neutral,0.9008796215057372,social,0.3904476165771484,2024-07-02,UNH,0.03,9.67,5.59,494.26001,498.470001,493.390015,498.23999,498.23999,3312000.0
3828,UnitedHealth,Hacker forum post claims UnitedHealth paid $22 mln ransom in bid to recover data,Reuters,Mar 5,https://news.google.com/read/CBMizwFBVV95cUxNNWx6ZGVDNHp2dEw0ckI3NWlmcHRZdHFLNEItN3VoeVdzR0pRUVJVOGxZTWMwdTY4a0VrYVNqUy1ZYXVSek1FOHdyTEdCSUFwS3lBM05IVzJWeDNjYnBDSUs3cmVMbnZVYWRha1BXLVJYTXlKMnlPaEhTcnBaeEplS2FHcl95a092cmxuOUxSNGd0TmZDUXNpVHEtS2RlOGVfdmNhcjB4RU54MnByQV9GemNFRGtSYWRjdTBDRGxPZHFHUnlUakJSdnlyRV9jQVU?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9989264607429504,neutral,0.6346881985664368,Neutral,0.8866122364997864,government,0.4863535165786743,2024-03-05,UNH,0.03,9.67,5.59,482.390015,482.899994,470.619995,473.149994,469.301208,5296200.0
3829,UnitedHealth,UnitedHealth sued over use of algorithm to deny care for MA members,Healthcare Dive,"Nov 15, 2023",https://news.google.com/read/CBMikAFBVV95cUxPbXBnT0NEVTBDNFliaWdZVjBuY0NXZklsYXBOWUdHQ2lyb01OTjNCY25jeHRGNzJ0ZXpvY3B1R1NsZlNSVXo2MFhjSk50OGFxaEdqb0RWVDBuMTRJZ0NyVkctNndja0VjN2ZZVHY3RGlxeVMzc0JFTTlhUnNMLXpUaWt6ZE5TRGIwU2ZCMG11Zmg?hl=en-US&gl=US&ceid=US%3Aen,NEGATIVE,0.9965484738349916,neutral,0.982096791267395,Negative,0.5764117240905762,social,0.4661567807197571,2023-11-15,UNH,0.03,9.67,5.59,540.049988,540.460022,531.700012,538.409973,532.214722,2473700.0
